PWSID,PWSName,Size,FacilityID,FacilityName,FacilityWaterType,SamplePointID,SamplePointName,SamplePointType,AssociatedFacilityID,AssociatedSamplePointID,CollectionDate,SampleID,Contaminant,MRL,Units,MethodID,AnalyticalResultsSign,AnalyticalResultValue,SampleEventCode,MonitoringRequirement,Region,State,UCMR1SampleType,detected,ZIPCode,is_target_zip,is_target_system,is_key_contaminant,result_ng_L,mrl_ng_L
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-01-11,AHA1700-03,HFPO-DA,0.005,ug/L,EPA 533,<,,SE3,AM,9,CA,,False,94566,True,False,False,,5.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-01-11,AHA1700-05,NEtFOSAA,0.005,ug/L,EPA 537.1,<,,SE3,AM,9,CA,,False,94566,True,False,False,,5.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-01-11,AHA1700-03,NFDHA,0.02,ug/L,EPA 533,<,,SE3,AM,9,CA,,False,94566,True,False,False,,20.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-01-11,AHA1700-05,NMeFOSAA,0.006,ug/L,EPA 537.1,<,,SE3,AM,9,CA,,False,94566,True,False,False,,6.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-01-11,AHA1700-03,PFBA,0.005,ug/L,EPA 533,<,,SE3,AM,9,CA,,False,94566,True,False,True,,5.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-01-11,AHA1700-03,PFBS,0.003,ug/L,EPA 533,=,0.0038,SE3,AM,9,CA,,True,94566,True,False,True,3.8,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-01-11,AHA1700-03,PFDA,0.003,ug/L,EPA 533,<,,SE3,AM,9,CA,,False,94566,True,False,False,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-01-11,AHA1700-03,PFDoA,0.003,ug/L,EPA 533,<,,SE3,AM,9,CA,,False,94566,True,False,False,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-01-11,AHA1700-03,PFEESA,0.003,ug/L,EPA 533,<,,SE3,AM,9,CA,,False,94566,True,False,False,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-01-11,AHA1700-03,PFHpA,0.003,ug/L,EPA 533,<,,SE3,AM,9,CA,,False,94566,True,False,False,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-01-11,AHA1700-03,PFHpS,0.003,ug/L,EPA 533,<,,SE3,AM,9,CA,,False,94566,True,False,False,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-01-11,AHA1700-03,PFHxA,0.003,ug/L,EPA 533,=,0.0039,SE3,AM,9,CA,,True,94566,True,False,False,3.9,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-01-11,AHA1700-03,PFHxS,0.003,ug/L,EPA 533,<,,SE3,AM,9,CA,,False,94566,True,False,True,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-01-11,AHA1700-03,PFMBA,0.003,ug/L,EPA 533,<,,SE3,AM,9,CA,,False,94566,True,False,False,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-01-11,AHA1700-03,PFMPA,0.004,ug/L,EPA 533,<,,SE3,AM,9,CA,,False,94566,True,False,False,,4.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-01-11,AHA1700-03,PFNA,0.004,ug/L,EPA 533,<,,SE3,AM,9,CA,,False,94566,True,False,False,,4.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-01-11,AHA1700-03,PFOA,0.004,ug/L,EPA 533,<,,SE3,AM,9,CA,,False,94566,True,False,True,,4.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-01-11,AHA1700-03,PFOS,0.004,ug/L,EPA 533,<,,SE3,AM,9,CA,,False,94566,True,False,True,,4.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-01-11,AHA1700-03,PFPeA,0.003,ug/L,EPA 533,=,0.0036,SE3,AM,9,CA,,True,94566,True,False,True,3.6,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-01-11,AHA1700-03,PFPeS,0.004,ug/L,EPA 533,<,,SE3,AM,9,CA,,False,94566,True,False,False,,4.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-01-11,AHA1700-05,PFTA,0.008,ug/L,EPA 537.1,<,,SE3,AM,9,CA,,False,94566,True,False,False,,8.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-01-11,AHA1700-05,PFTrDA,0.007,ug/L,EPA 537.1,<,,SE3,AM,9,CA,,False,94566,True,False,False,,7.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-01-11,AHA1700-03,PFUnA,0.002,ug/L,EPA 533,<,,SE3,AM,9,CA,,False,94566,True,False,False,,2.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-01-11,AHA1700-01,lithium,9.0,ug/L,EPA 200.7,=,9.96,SE3,AM,9,CA,,True,94566,True,False,False,9960.0,9000.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-03,11Cl-PF3OUdS,0.005,ug/L,EPA 533,<,,SE4,AM,9,CA,,False,94566,True,False,False,,5.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-03,4:2 FTS,0.003,ug/L,EPA 533,<,,SE4,AM,9,CA,,False,94566,True,False,False,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-03,6:2 FTS,0.005,ug/L,EPA 533,<,,SE4,AM,9,CA,,False,94566,True,False,False,,5.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-03,8:2 FTS,0.005,ug/L,EPA 533,<,,SE4,AM,9,CA,,False,94566,True,False,False,,5.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-03,9Cl-PF3ONS,0.002,ug/L,EPA 533,<,,SE4,AM,9,CA,,False,94566,True,False,False,,2.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-03,ADONA,0.003,ug/L,EPA 533,<,,SE4,AM,9,CA,,False,94566,True,False,False,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-03,HFPO-DA,0.005,ug/L,EPA 533,<,,SE4,AM,9,CA,,False,94566,True,False,False,,5.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-05,NEtFOSAA,0.005,ug/L,EPA 537.1,<,,SE4,AM,9,CA,,False,94566,True,False,False,,5.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-03,NFDHA,0.02,ug/L,EPA 533,<,,SE4,AM,9,CA,,False,94566,True,False,False,,20.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-05,NMeFOSAA,0.006,ug/L,EPA 537.1,<,,SE4,AM,9,CA,,False,94566,True,False,False,,6.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-03,PFBA,0.005,ug/L,EPA 533,<,,SE4,AM,9,CA,,False,94566,True,False,True,,5.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-03,PFBS,0.003,ug/L,EPA 533,=,0.0039,SE4,AM,9,CA,,True,94566,True,False,True,3.9,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-03,PFDA,0.003,ug/L,EPA 533,<,,SE4,AM,9,CA,,False,94566,True,False,False,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-03,PFDoA,0.003,ug/L,EPA 533,<,,SE4,AM,9,CA,,False,94566,True,False,False,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-03,PFEESA,0.003,ug/L,EPA 533,<,,SE4,AM,9,CA,,False,94566,True,False,False,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-03,PFHpA,0.003,ug/L,EPA 533,<,,SE4,AM,9,CA,,False,94566,True,False,False,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-03,PFHpS,0.003,ug/L,EPA 533,<,,SE4,AM,9,CA,,False,94566,True,False,False,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-03,PFHxA,0.003,ug/L,EPA 533,=,0.003,SE4,AM,9,CA,,True,94566,True,False,False,3.0,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-03,PFHxS,0.003,ug/L,EPA 533,<,,SE4,AM,9,CA,,False,94566,True,False,True,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-03,PFMBA,0.003,ug/L,EPA 533,<,,SE4,AM,9,CA,,False,94566,True,False,False,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-03,PFMPA,0.004,ug/L,EPA 533,<,,SE4,AM,9,CA,,False,94566,True,False,False,,4.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-03,PFNA,0.004,ug/L,EPA 533,<,,SE4,AM,9,CA,,False,94566,True,False,False,,4.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-03,PFOA,0.004,ug/L,EPA 533,<,,SE4,AM,9,CA,,False,94566,True,False,True,,4.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-03,PFOS,0.004,ug/L,EPA 533,<,,SE4,AM,9,CA,,False,94566,True,False,True,,4.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-03,PFPeA,0.003,ug/L,EPA 533,=,0.0035,SE4,AM,9,CA,,True,94566,True,False,True,3.5,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-03,PFPeS,0.004,ug/L,EPA 533,<,,SE4,AM,9,CA,,False,94566,True,False,False,,4.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-05,PFTA,0.008,ug/L,EPA 537.1,<,,SE4,AM,9,CA,,False,94566,True,False,False,,8.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-05,PFTrDA,0.007,ug/L,EPA 537.1,<,,SE4,AM,9,CA,,False,94566,True,False,False,,7.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-03,PFUnA,0.002,ug/L,EPA 533,<,,SE4,AM,9,CA,,False,94566,True,False,False,,2.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91801,Well 10-1 Blended,MX,0110003801,EP #16 - LIV-S-010-B-A,EP,,,2024-04-15,AHD2449-01,lithium,9.0,ug/L,EPA 200.7,=,10.0,SE4,AM,9,CA,,True,94566,True,False,False,10000.0,9000.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-03,11Cl-PF3OUdS,0.005,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,False,False,,5.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-03,4:2 FTS,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,False,False,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-03,6:2 FTS,0.005,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,False,False,,5.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-03,8:2 FTS,0.005,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,False,False,,5.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-03,9Cl-PF3ONS,0.002,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,False,False,,2.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-03,ADONA,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,False,False,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-03,HFPO-DA,0.005,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,False,False,,5.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-05,NEtFOSAA,0.005,ug/L,EPA 537.1,<,,SE1,AM,9,CA,,False,94566,True,False,False,,5.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-03,NFDHA,0.02,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,False,False,,20.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-05,NMeFOSAA,0.006,ug/L,EPA 537.1,<,,SE1,AM,9,CA,,False,94566,True,False,False,,6.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-03,PFBA,0.005,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,False,True,,5.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-03,PFBS,0.003,ug/L,EPA 533,=,0.0038,SE1,AM,9,CA,,True,94566,True,False,True,3.8,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-03,PFDA,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,False,False,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-03,PFDoA,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,False,False,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-03,PFEESA,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,False,False,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-03,PFHpA,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,False,False,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-03,PFHpS,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,False,False,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-03,PFHxA,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,False,False,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-03,PFHxS,0.003,ug/L,EPA 533,=,0.0057,SE1,AM,9,CA,,True,94566,True,False,True,5.7,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-03,PFMBA,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,False,False,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-03,PFMPA,0.004,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,False,False,,4.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-03,PFNA,0.004,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,False,False,,4.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-03,PFOA,0.004,ug/L,EPA 533,=,0.004,SE1,AM,9,CA,,True,94566,True,False,True,4.0,4.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-03,PFOS,0.004,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,False,True,,4.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-03,PFPeA,0.003,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,False,True,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-03,PFPeS,0.004,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,False,False,,4.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-05,PFTA,0.008,ug/L,EPA 537.1,<,,SE1,AM,9,CA,,False,94566,True,False,False,,8.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-05,PFTrDA,0.007,ug/L,EPA 537.1,<,,SE1,AM,9,CA,,False,94566,True,False,False,,7.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-03,PFUnA,0.002,ug/L,EPA 533,<,,SE1,AM,9,CA,,False,94566,True,False,False,,2.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2023-07-19,AGG2924-01,lithium,9.0,ug/L,EPA 200.7,=,9.19,SE1,AM,9,CA,,True,94566,True,False,False,9190.0,9000.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2024-07-16,AHG2715-03,11Cl-PF3OUdS,0.005,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94566,True,False,False,,5.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2024-07-16,AHG2715-03,4:2 FTS,0.003,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94566,True,False,False,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2024-07-16,AHG2715-03,6:2 FTS,0.005,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94566,True,False,False,,5.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2024-07-16,AHG2715-03,8:2 FTS,0.005,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94566,True,False,False,,5.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2024-07-16,AHG2715-03,9Cl-PF3ONS,0.002,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94566,True,False,False,,2.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2024-07-16,AHG2715-03,ADONA,0.003,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94566,True,False,False,,3.0
CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,L,91802,Well 14-1 (GWRMP),GW,0110003802,EP #36 - LIV-W-014-01-EFF,EP,,,2024-07-16,AHG2715-03,HFPO-DA,0.005,ug/L,EPA 533,<,,SE2,AM,9,CA,,False,94566,True,False,False,,5.0
